latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
37.67249,-119.55954,347.6,0.4,0.44,2017-10-17,0925,N,VIIRS,n,1,286.1,8.2,0
37.67197,-119.55444,305.4,0.4,0.44,2017-10-17,0925,N,VIIRS,n,1,277.2,1.2,0
37.67147,-119.54947,297.9,0.4,0.44,2017-10-17,0925,N,VIIRS,n,1,275.3,1.2,0
37.66892,-119.5651,348.6,0.4,0.44,2017-10-17,0925,N,VIIRS,n,1,276.9,5.9,0
37.66843,-119.56023,346.9,0.4,0.44,2017-10-17,0925,N,VIIRS,n,1,278,5.9,0
37.66791,-119.555,328.3,0.4,0.44,2017-10-17,0925,N,VIIRS,n,1,279.2,6.9,0
37.66739,-119.54999,367,0.4,0.44,2017-10-17,0925,N,VIIRS,h,1,286.9,6.9,0
37.66691,-119.54517,298.4,0.4,0.44,2017-10-17,0925,N,VIIRS,n,1,274.1,2.7,0
37.66485,-119.56564,336.4,0.4,0.44,2017-10-17,0925,N,VIIRS,n,1,275.2,5.9,0
37.66335,-119.55074,311.6,0.4,0.44,2017-10-17,0925,N,VIIRS,n,1,276.2,6.9,0
37.66336,-119.54926,340.4,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,295.7,12.8,0
37.66083,-119.5638,325.5,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,288.8,6.2,0
37.66758,-119.54547,330.2,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,291,12.8,0
37.66674,-119.55025,353.4,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,302.9,12.8,0
37.66422,-119.56481,344.1,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,294.1,6.2,0
37.67013,-119.55122,347.6,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,297.4,20.8,0
37.66928,-119.55607,350.8,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,304.3,22.6,0
37.66843,-119.56103,344.7,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,302.3,22.6,0
37.6676,-119.56578,352.6,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,304.3,29.4,0
37.67266,-119.55714,367,0.42,0.37,2017-10-17,2046,N,VIIRS,h,1,298.2,22.6,0
37.67429,-119.54776,337.1,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,281.5,20.8,0
37.67348,-119.55238,353,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,294.1,20.8,0
37.67181,-119.56201,356.2,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,305,22.6,0
37.67098,-119.56678,350.7,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,308.4,29.4,0
37.67684,-119.55356,367,0.42,0.37,2017-10-17,2046,N,VIIRS,h,1,352.5,397.9,0
37.67602,-119.55827,367,0.42,0.37,2017-10-17,2046,N,VIIRS,h,1,364.3,236.6,0
37.67841,-119.54449,330.4,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,281.6,11.2,0
37.67519,-119.56303,346.2,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,301.4,236.6,0
37.67938,-119.55937,367,0.42,0.37,2017-10-17,2046,N,VIIRS,h,1,339.1,236.6,0
37.68019,-119.55473,342.3,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,302,397.9,0
37.68513,-119.54678,327.3,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,272.4,2.9,0
37.68354,-119.55593,339.7,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,286.7,8.5,0
37.68275,-119.56051,344.8,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,291,11.7,0
37.68195,-119.5651,341.2,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,292,11.7,0
37.68932,-119.54313,326.8,0.42,0.37,2017-10-17,2046,N,VIIRS,n,1,278.9,2.9,0
37.68336,-119.55864,347.5,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,275.8,23.7,0
37.68312,-119.55462,351.9,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,287.5,23.7,0
37.68361,-119.56255,308.4,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,273.4,3.9,0
37.68288,-119.55064,319.2,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,272.2,11.8,0
37.67823,-119.56198,336.2,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,275.1,3.9,0
37.67796,-119.55745,348.8,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,277.5,23.7,0
37.6777,-119.55325,367,0.36,0.57,2017-10-18,0906,N,VIIRS,h,1,281,23.7,0
37.67746,-119.54921,354.6,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,279.8,11.8,0
37.67722,-119.5453,350,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,273.8,11.8,0
37.6785,-119.56645,297.4,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,272.1,3.9,0
37.67698,-119.54136,317.4,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,270.5,3.9,0
37.67317,-119.56661,320.2,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,274.9,1.9,0
37.67258,-119.55669,323.5,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,274.2,1.7,0
37.67289,-119.56186,310.9,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,273.9,1.9,0
37.67228,-119.5517,301,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,272.9,1.7,0
37.66784,-119.56675,326.5,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,275.6,1.9,0
37.66694,-119.55175,320.1,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,276.5,1.7,0
37.66757,-119.56226,295.8,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,274,1.9,0
37.66726,-119.55701,298.7,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,275.2,1.7,0
37.66665,-119.54684,319.1,0.36,0.57,2017-10-18,0906,N,VIIRS,n,1,274.5,2.6,0
37.68215,-119.55771,367,0.49,0.65,2017-10-18,1046,N,VIIRS,h,1,282.4,16,0
37.6807,-119.5527,367,0.49,0.65,2017-10-18,1046,N,VIIRS,h,1,288.9,16,0
37.6792,-119.54749,367,0.49,0.65,2017-10-18,1046,N,VIIRS,h,1,282.3,8.2,0
37.67773,-119.5424,321.2,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,278.1,8.2,0
37.67683,-119.56172,323.2,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,278.1,16,0
37.67556,-119.55728,329.6,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,279.1,16,0
37.67427,-119.55287,342.3,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,281.2,8.2,0
37.67298,-119.54839,295.9,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,278,8.2,0
37.66619,-119.54729,329.9,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,280.3,4.4,0
37.67118,-119.56454,312,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,277.4,1.7,0
37.6699,-119.56011,304.2,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,277.6,1.7,0
37.66748,-119.55175,298.3,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,278.8,4.3,0
37.66557,-119.56751,301.2,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,276.3,1.7,0
37.66462,-119.54828,341.9,0.44,0.46,2017-10-18,2027,N,VIIRS,n,1,296,7,0
37.67038,-119.56264,326.8,0.44,0.46,2017-10-18,2027,N,VIIRS,l,1,298.3,8.8,0
37.66929,-119.56768,326.4,0.44,0.46,2017-10-18,2027,N,VIIRS,n,1,294.1,6.8,0
37.67952,-119.54091,342.7,0.43,0.46,2017-10-18,2027,N,VIIRS,n,1,288.2,16.4,0
37.67761,-119.54973,356.8,0.44,0.46,2017-10-18,2027,N,VIIRS,n,1,296,16.6,0
37.67663,-119.55425,337.8,0.44,0.46,2017-10-18,2027,N,VIIRS,n,1,292.7,16.6,0
37.67555,-119.55923,326.7,0.44,0.46,2017-10-18,2027,N,VIIRS,l,1,296.8,4.1,0
37.67445,-119.56433,326.1,0.44,0.46,2017-10-18,2027,N,VIIRS,l,1,297,4.1,0
37.67856,-119.54534,367,0.43,0.46,2017-10-18,2027,N,VIIRS,l,1,289.9,16.4,0
37.68157,-119.55193,367,0.44,0.46,2017-10-18,2027,N,VIIRS,h,1,295.3,16.6,0
37.6806,-119.55641,349.7,0.44,0.46,2017-10-18,2027,N,VIIRS,n,1,293.6,16.6,0
37.67958,-119.56111,332.6,0.44,0.46,2017-10-18,2027,N,VIIRS,n,1,296.5,4.1,0
37.68164,-119.54903,341.3,0.43,0.46,2017-10-18,2027,N,VIIRS,n,1,288.5,29.1,0
37.68067,-119.55343,352.7,0.43,0.46,2017-10-18,2027,N,VIIRS,n,1,299.3,29.1,0
37.67965,-119.55801,342.2,0.44,0.46,2017-10-18,2027,N,VIIRS,n,1,294.7,5.1,0
37.67858,-119.56283,328.9,0.44,0.46,2017-10-18,2027,N,VIIRS,n,1,297.3,5.1,0
37.67998,-119.55408,342.9,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,280,10.9,0
37.67986,-119.54736,367,0.65,0.73,2017-10-19,0847,N,VIIRS,h,1,283.4,15.3,0
37.67972,-119.54036,338.3,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,278.5,15.3,0
37.68013,-119.56182,307,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,276.1,10.9,0
37.67297,-119.54283,367,0.65,0.73,2017-10-19,0847,N,VIIRS,h,1,284.1,15.3,0
37.67329,-119.56022,298.5,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,276.6,10.9,0
37.67311,-119.55025,311.3,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,277,10.9,0
37.67285,-119.53641,307.5,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,278.5,15.3,0
37.67902,-119.55389,341.6,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,279,20.8,0
37.67886,-119.54722,367,0.65,0.73,2017-10-19,0847,N,VIIRS,h,1,284.9,20.8,0
37.67868,-119.54029,347.9,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,280.4,17.2,0
37.67921,-119.56205,306.1,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,275.8,6.2,0
37.67194,-119.54253,367,0.65,0.73,2017-10-19,0847,N,VIIRS,h,1,282,14.3,0
37.67237,-119.56056,298.3,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,276.7,2.2,0
37.67212,-119.54997,298.8,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,276.7,14.3,0
37.67179,-119.53623,306.1,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,278,9,0
37.65894,-119.56802,295.9,0.65,0.73,2017-10-19,0847,N,VIIRS,n,1,276.3,1.1,0
37.68085,-119.55518,347.1,0.56,0.51,2017-10-19,1027,N,VIIRS,n,1,278.7,7.7,0
37.67938,-119.54909,349.7,0.56,0.51,2017-10-19,1027,N,VIIRS,n,1,281,17.6,0
37.67792,-119.54299,367,0.56,0.51,2017-10-19,1027,N,VIIRS,h,1,287.8,17.6,0
37.68226,-119.56107,303.1,0.56,0.51,2017-10-19,1027,N,VIIRS,n,1,275.3,7.7,0
37.67648,-119.53704,314.8,0.56,0.51,2017-10-19,1027,N,VIIRS,n,1,278.6,3.9,0
37.67379,-119.54659,342.4,0.56,0.51,2017-10-19,1027,N,VIIRS,n,1,279.8,11.4,0
37.67235,-119.54063,337.1,0.56,0.51,2017-10-19,1027,N,VIIRS,n,1,281,12.5,0
37.6765,-119.55786,295.2,0.56,0.51,2017-10-19,1027,N,VIIRS,n,1,274.3,2.7,0
37.67516,-119.5523,318.6,0.56,0.51,2017-10-19,1027,N,VIIRS,n,1,277,11.4,0
37.65913,-119.56797,325.9,0.38,0.59,2017-10-19,2008,N,VIIRS,n,1,289.1,4,0
37.67234,-119.5398,334.1,0.38,0.59,2017-10-19,2008,N,VIIRS,n,1,289.1,4,0
37.67145,-119.54319,349.3,0.38,0.59,2017-10-19,2008,N,VIIRS,n,1,290.1,4,0
37.67794,-119.54048,367,0.38,0.59,2017-10-19,2008,N,VIIRS,h,1,292.6,34.1,0
37.67702,-119.54397,367,0.38,0.59,2017-10-19,2008,N,VIIRS,h,1,297.9,26,0
37.6761,-119.54746,354.4,0.38,0.59,2017-10-19,2008,N,VIIRS,n,1,294.3,26,0
37.67513,-119.55115,334.4,0.38,0.59,2017-10-19,2008,N,VIIRS,n,1,288.5,7.1,0
37.67151,-119.56492,328.6,0.38,0.59,2017-10-19,2008,N,VIIRS,n,1,294.4,7.2,0
37.6799,-119.55499,367,0.38,0.59,2017-10-19,2008,N,VIIRS,h,1,294.2,7.1,0
37.68087,-119.55133,355.9,0.38,0.59,2017-10-19,2008,N,VIIRS,n,1,294.6,26,0
37.67886,-119.55892,329.6,0.38,0.59,2017-10-19,2008,N,VIIRS,n,1,293.1,7.1,0
37.67773,-119.56324,325.2,0.38,0.59,2017-10-19,2008,N,VIIRS,n,1,294.1,7.2,0
37.68181,-119.54774,367,0.38,0.59,2017-10-19,2008,N,VIIRS,l,1,288.9,26,0
37.66869,-119.5649,331.5,0.46,0.64,2017-10-19,2149,N,VIIRS,n,1,294.7,9.1,0
37.67527,-119.55022,367,0.47,0.64,2017-10-19,2149,N,VIIRS,h,1,299.8,60,0
37.67553,-119.54428,346.7,0.47,0.64,2017-10-19,2149,N,VIIRS,n,1,305.9,60,0
37.67485,-119.56003,332.6,0.46,0.64,2017-10-19,2149,N,VIIRS,n,1,296.2,22.5,0
37.67579,-119.53794,367,0.47,0.64,2017-10-19,2149,N,VIIRS,l,1,288.4,44.2,0
37.68137,-119.54701,367,0.47,0.64,2017-10-19,2149,N,VIIRS,h,1,293.3,73.7,0
37.68111,-119.55322,367,0.47,0.64,2017-10-19,2149,N,VIIRS,h,1,291,17.8,0
37.68185,-119.5359,330.6,0.47,0.64,2017-10-19,2149,N,VIIRS,n,1,287.6,42.2,0
37.68162,-119.54124,356,0.47,0.64,2017-10-19,2149,N,VIIRS,n,1,302.4,73.7,0
37.68085,-119.55897,348.8,0.46,0.64,2017-10-19,2149,N,VIIRS,n,1,290.2,17.8,0
37.68452,-119.54547,305.5,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,269.7,1.6,0
37.68124,-119.54629,332.1,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,273.5,1.6,0
37.68259,-119.55491,311.7,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,271.6,1.5,0
37.68192,-119.55061,297.9,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,271.2,1.6,0
37.68057,-119.54198,312.6,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,271.4,2.1,0
37.67797,-119.5471,305.2,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,272.1,1.5,0
37.67662,-119.53848,305,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,271.7,2.2,0
37.67469,-119.54788,307.5,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,271.8,1.5,0
37.67209,-119.55301,320.6,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,271.9,1.8,0
37.67141,-119.54871,310.8,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,271.2,1.8,0
37.66756,-119.56758,300.1,0.38,0.36,2017-10-21,0950,N,VIIRS,n,1,268.8,0.6,0
37.68097,-119.54544,332.5,0.45,0.39,2017-10-21,2111,N,VIIRS,n,1,289.9,4.3,0
37.67931,-119.54776,296.4,0.5,0.41,2017-10-22,0931,N,VIIRS,n,1,276,1.1,0
37.67867,-119.54214,295.8,0.5,0.41,2017-10-22,0931,N,VIIRS,n,1,274,1.5,0
37.67549,-119.54776,295.7,0.5,0.41,2017-10-22,0931,N,VIIRS,n,1,275.6,1.1,0
37.67234,-119.55372,304.1,0.5,0.41,2017-10-22,0931,N,VIIRS,n,1,276.9,1.8,0
37.68098,-119.5443,303.3,0.58,0.52,2017-10-23,0912,N,VIIRS,n,1,275.2,0.9,0
37.68183,-119.54362,326.6,0.39,0.44,2017-10-25,1015,N,VIIRS,n,1,276.3,2.7,0
37.67146,-119.55398,296.9,0.39,0.44,2017-10-25,1015,N,VIIRS,n,1,280.5,0.8,0
37.67061,-119.55002,298.2,0.39,0.44,2017-10-25,1015,N,VIIRS,n,1,280.9,0.8,0
37.67118,-119.56647,340.2,0.56,0.68,2017-10-25,1956,N,VIIRS,n,1,297.3,12.1,0
37.68347,-119.54294,335,0.4,0.37,2017-10-26,0956,N,VIIRS,n,1,278.3,4.1,0
37.67323,-119.55306,296.1,0.4,0.37,2017-10-26,0956,N,VIIRS,n,1,279.9,0.8,0
37.67248,-119.54871,300.5,0.4,0.37,2017-10-26,0956,N,VIIRS,n,1,277.5,0.7,0
37.66739,-119.56673,335,0.39,0.36,2017-10-27,2058,N,VIIRS,n,1,304.5,3.2,0
37.67068,-119.56749,336.9,0.39,0.36,2017-10-27,2058,N,VIIRS,n,1,300.8,3.2,0
37.68444,-119.54017,301.4,0.48,0.48,2017-10-28,0918,N,VIIRS,n,1,277.2,1.1,0
37.6819,-119.54242,346.9,0.47,0.4,2017-10-28,2040,N,VIIRS,n,1,302.2,5,0
37.6831,-119.54665,300.5,0.43,0.62,2017-10-29,0859,N,VIIRS,n,1,276.4,1.5,0
37.68287,-119.54162,315.1,0.43,0.62,2017-10-29,0859,N,VIIRS,n,1,276.4,1.4,0
37.68616,-119.54515,302.8,0.41,0.6,2017-10-29,1040,N,VIIRS,n,1,276.3,1,0
37.68505,-119.54108,298.2,0.41,0.6,2017-10-29,1040,N,VIIRS,n,1,276.4,1,0
37.68105,-119.54566,302.2,0.41,0.61,2017-10-29,1040,N,VIIRS,n,1,275.8,0.7,0
37.68439,-119.54404,349.4,0.52,0.5,2017-10-29,2021,N,VIIRS,n,1,296.6,15.7,0
37.68247,-119.5476,297.8,0.79,0.78,2017-10-30,0840,N,VIIRS,n,1,274.6,2.7,0
37.6824,-119.53842,304.2,0.79,0.78,2017-10-30,0840,N,VIIRS,n,1,275.2,2.2,0
37.68762,-119.54504,297.2,0.46,0.47,2017-10-30,1021,N,VIIRS,n,1,273.6,2.1,0
37.68353,-119.54713,331.4,0.46,0.47,2017-10-30,1021,N,VIIRS,n,1,274,2.1,0
37.68238,-119.54214,303.8,0.46,0.47,2017-10-30,1021,N,VIIRS,n,1,272.2,1.9,0
37.68583,-119.54328,334.4,0.46,0.47,2017-10-30,1021,N,VIIRS,n,1,277,3,0
37.68173,-119.54541,300.8,0.46,0.47,2017-10-30,1021,N,VIIRS,n,1,271.2,3,0
37.68362,-119.54439,314.1,0.43,0.38,2017-10-31,1002,N,VIIRS,n,1,270.2,1.1,0
37.68275,-119.53963,298.3,0.43,0.38,2017-10-31,1002,N,VIIRS,n,1,270,1.1,0
37.68279,-119.54864,301.4,0.4,0.37,2017-11-01,0944,N,VIIRS,n,1,271.2,1.2,0
37.68407,-119.54014,327.1,0.41,0.37,2017-11-01,2105,N,VIIRS,n,1,290,2.1,0
37.68346,-119.54477,340.4,0.41,0.37,2017-11-01,2105,N,VIIRS,n,1,292.9,13,0
37.68382,-119.5486,302.2,0.4,0.44,2017-11-02,0925,N,VIIRS,n,1,271.5,1.2,0
37.68336,-119.54408,303.4,0.39,0.44,2017-11-02,0925,N,VIIRS,n,1,271,1.2,0
37.6829,-119.5395,317.6,0.39,0.44,2017-11-02,0925,N,VIIRS,n,1,272.4,2,0
37.6844,-119.54719,353,0.43,0.46,2017-11-03,2027,N,VIIRS,n,1,292.3,50.8,0
37.6861,-119.54993,329.7,0.52,0.5,2017-11-14,2021,N,VIIRS,n,1,285.3,2.6,0
37.30795,-120.37641,329.9,0.42,0.38,2017-10-21,2111,N,VIIRS,n,1,293.2,3.8,0
37.62991,-119.56281,306.7,0.49,0.65,2017-10-18,1046,N,VIIRS,n,1,278.3,2.4,0
37.94926,-122.39792,301.4,0.4,0.37,2017-10-04,1009,N,VIIRS,n,1,289.3,1,2
37.9446,-122.39709,298.9,0.39,0.36,2017-10-10,0956,N,VIIRS,n,1,286.8,1,2
37.94826,-122.39759,298.8,0.38,0.36,2017-10-15,1002,N,VIIRS,n,1,287.7,1,3
37.94891,-122.39849,295.7,0.57,0.43,2017-11-28,0937,N,VIIRS,n,1,283.2,1.9,2
37.9481,-122.39913,296.9,0.41,0.61,2017-12-10,1052,N,VIIRS,n,1,284.5,1.2,3
37.94877,-122.39833,295.7,0.38,0.36,2018-01-19,1002,N,VIIRS,n,1,283.4,1,3
37.94926,-122.39899,295.2,0.63,0.72,2018-02-02,0859,N,VIIRS,n,1,284.3,1.4,3
37.9478,-122.39719,298.5,0.34,0.56,2018-03-27,1045,N,VIIRS,n,1,285.9,0.7,3
37.94827,-122.39861,297.7,0.39,0.44,2018-03-28,1027,N,VIIRS,n,1,285.9,1.5,2
37.94852,-122.39776,300.1,0.43,0.38,2018-03-30,0949,N,VIIRS,n,1,289.9,0.7,2
37.94909,-122.39901,297.8,0.38,0.36,2018-04-09,1002,N,VIIRS,n,1,287,1.4,3
37.94815,-122.3983,295.9,0.39,0.44,2018-04-21,0937,N,VIIRS,n,1,285.5,1.2,3
38.92299,-121.59981,347.4,0.43,0.46,2017-10-23,2034,N,VIIRS,n,1,299.1,5.4,0
38.9271,-121.60129,350.8,0.43,0.46,2017-10-23,2034,N,VIIRS,n,1,302.9,11.5,0
38.8853,-121.57032,330.4,0.42,0.37,2017-11-07,2052,N,VIIRS,n,1,294.6,2.9,0
38.85463,-121.61995,325.8,0.44,0.46,2018-02-12,2033,N,VIIRS,n,1,288.2,2.5,0
38.81769,-121.62048,334.4,0.49,0.48,2018-02-14,2136,N,VIIRS,n,1,291.4,3.3,0
38.88119,-121.60419,342.3,0.38,0.36,2018-02-21,2104,N,VIIRS,n,1,292.8,3.6,0
38.91814,-121.60134,326.6,0.38,0.59,2018-04-02,2014,N,VIIRS,n,1,293.9,3.2,0
38.90246,-121.59683,333.7,0.44,0.63,2018-04-02,2155,N,VIIRS,n,1,294,5.9,0
38.90167,-121.59695,331.3,0.44,0.63,2018-04-02,2155,N,VIIRS,n,1,293.2,3.9,3
38.90044,-121.57129,339.8,0.41,0.45,2018-04-14,2129,N,VIIRS,n,1,297.8,3.5,0
38.90391,-121.57414,331.6,0.43,0.46,2018-04-17,2033,N,VIIRS,n,1,293.5,1.7,3
38.90382,-121.5723,325.6,0.43,0.46,2018-04-17,2033,N,VIIRS,n,1,291.7,2.6,3
38.87334,-121.60615,330.5,0.54,0.68,2018-04-23,2201,N,VIIRS,n,1,304.3,3.4,0
38.87415,-121.60836,335.5,0.52,0.41,2018-04-25,2123,N,VIIRS,n,1,309.2,2.7,0
38.87135,-121.60323,334.9,0.38,0.36,2018-04-26,2104,N,VIIRS,n,1,302.4,3.9,0
38.87991,-121.61444,336.2,0.38,0.36,2018-04-26,2104,N,VIIRS,n,1,302.3,6.4,3
38.8747,-121.6082,335.1,0.47,0.4,2018-04-27,2045,N,VIIRS,n,1,301.8,3.3,0
38.87005,-121.60342,327.7,0.41,0.45,2018-04-30,2129,N,VIIRS,l,1,298.4,1.9,0
38.87418,-121.60405,345.7,0.41,0.45,2018-04-30,2129,N,VIIRS,n,1,298.6,4.8,0
38.87328,-121.61354,354.7,0.41,0.45,2018-04-30,2129,N,VIIRS,n,1,303.4,25.8,0
38.93443,-121.81085,338.3,0.38,0.59,2017-10-24,2015,N,VIIRS,n,1,304.3,2.2,0
38.79702,-121.84792,335.5,0.39,0.36,2017-10-27,2059,N,VIIRS,n,1,310,3.8,0
38.86115,-121.83321,325.2,0.44,0.38,2017-12-29,2117,N,VIIRS,n,1,286.1,2.6,0
38.82475,-121.66235,334.4,0.4,0.44,2018-02-09,2129,N,VIIRS,n,1,291.9,1.8,3
38.86385,-121.79256,341.4,0.39,0.59,2018-02-13,2014,N,VIIRS,n,1,288.6,3.4,0
38.88984,-121.67722,328.6,0.44,0.62,2018-02-13,2155,N,VIIRS,n,1,291.9,2.1,0
38.88956,-121.67467,326.9,0.44,0.62,2018-02-13,2155,N,VIIRS,n,1,292.3,4.8,0
38.89836,-121.73976,367,0.48,0.48,2018-02-14,2136,N,VIIRS,h,1,303.3,21.9,0
38.89788,-121.74541,340.9,0.48,0.48,2018-02-14,2136,N,VIIRS,n,1,299.5,4.5,0
38.90234,-121.74598,331.5,0.48,0.48,2018-02-14,2136,N,VIIRS,n,1,298.3,4.5,0
38.90186,-121.7516,337.4,0.48,0.48,2018-02-14,2136,N,VIIRS,n,1,299.2,4.5,0
38.90056,-121.74234,367,0.48,0.48,2018-02-14,2136,N,VIIRS,h,1,304.1,22.6,0
38.90101,-121.73669,341.4,0.48,0.48,2018-02-14,2136,N,VIIRS,n,1,299.7,10.6,0
38.89966,-121.75362,333.6,0.48,0.48,2018-02-14,2136,N,VIIRS,n,1,298.4,4,0
38.90242,-121.73765,331.9,0.51,0.41,2018-02-20,2123,N,VIIRS,n,1,296.5,7.5,0
38.93338,-121.79031,343.7,0.48,0.48,2018-04-03,2136,N,VIIRS,n,1,309.3,7,0
38.93832,-121.78526,344.3,0.48,0.48,2018-04-03,2136,N,VIIRS,n,1,309.8,6.2,0
38.93784,-121.79089,342.5,0.48,0.48,2018-04-03,2136,N,VIIRS,n,1,306.7,6.2,0
38.93584,-121.78775,367,0.48,0.48,2018-04-03,2136,N,VIIRS,h,1,312.4,6.8,0
38.93539,-121.79338,337.5,0.48,0.48,2018-04-03,2136,N,VIIRS,n,1,308.3,4.2,0
38.9403,-121.78834,329.4,0.48,0.48,2018-04-03,2136,N,VIIRS,n,1,301.9,6.8,0
38.92419,-121.7517,334.7,0.44,0.38,2018-04-04,2117,N,VIIRS,l,1,308.6,2.5,0
36.30033,-118.48772,304.9,0.61,0.53,2017-10-02,0906,N,VIIRS,n,1,274.3,2.2,0
36.29964,-118.47845,302.4,0.61,0.53,2017-10-02,0906,N,VIIRS,n,1,274.4,1.8,0
36.29547,-118.48933,300.6,0.61,0.53,2017-10-02,0906,N,VIIRS,n,1,273.8,2.2,0
36.29482,-118.48048,307.2,0.61,0.53,2017-10-02,0906,N,VIIRS,n,1,274,1.8,0
36.28995,-118.48201,328.6,0.61,0.53,2017-10-02,0906,N,VIIRS,n,1,276.3,4.5,0
36.2906,-118.49078,305.4,0.61,0.53,2017-10-02,0906,N,VIIRS,n,1,275.3,3.6,0
36.28508,-118.48338,323.3,0.61,0.53,2017-10-02,0906,N,VIIRS,n,1,276.2,4.5,0
36.28429,-118.47256,314.2,0.61,0.53,2017-10-02,0906,N,VIIRS,n,1,275.8,4.5,0
36.28018,-118.4844,302.8,0.61,0.53,2017-10-02,0906,N,VIIRS,n,1,275.6,2.2,0
36.29434,-118.48811,302.9,0.6,0.71,2017-10-02,1046,N,VIIRS,n,1,272.6,4.4,0
36.29286,-118.48322,308.5,0.6,0.71,2017-10-02,1046,N,VIIRS,n,1,273.3,3.8,0
36.2891,-118.47082,299,0.61,0.71,2017-10-02,1046,N,VIIRS,n,1,273.8,2.9,0
36.28483,-118.48001,322,0.61,0.71,2017-10-02,1046,N,VIIRS,n,1,275.6,4.5,0
36.28765,-118.48932,308.8,0.6,0.71,2017-10-02,1046,N,VIIRS,n,1,275.4,4.6,0
36.28616,-118.4844,309.8,0.6,0.71,2017-10-02,1046,N,VIIRS,n,1,274.3,4.5,0
36.28478,-118.47968,321.4,0.61,0.71,2017-10-02,1046,N,VIIRS,n,1,275.7,5.4,0
36.28752,-118.48888,311.4,0.6,0.71,2017-10-02,1046,N,VIIRS,n,1,275.3,3,0
