latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,type
37.558,-121.265,334.1,1.9,1.3,2017-11-10,1833,Terra,MODIS,89,6.1,293.2,77.3,0
37.545,-121.266,311.5,1.9,1.3,2017-11-10,1833,Terra,MODIS,38,6.1,293.5,17.4,0
37.56,-121.267,333.4,1.3,1.1,2017-11-11,1915,Terra,MODIS,88,6.1,293.4,42.8,0
37.557,-121.253,322.1,1.3,1.1,2017-11-11,1915,Terra,MODIS,81,6.1,291.5,23.6,0
37.55,-121.27,326,1.3,1.1,2017-11-11,1915,Terra,MODIS,84,6.1,294.2,29.7,0
37.548,-121.256,324.7,1.3,1.1,2017-11-11,1915,Terra,MODIS,83,6.1,292.5,28,0
37.55,-121.267,375.2,1.5,1.2,2017-11-11,2054,Aqua,MODIS,100,6.1,294.8,239.9,0
37.547,-121.283,305.5,1.5,1.2,2017-11-11,2054,Aqua,MODIS,39,6.1,290.8,8.6,0
37.557,-121.258,338,1.5,1.2,2017-11-11,2054,Aqua,MODIS,91,6.1,291.2,67.8,0
37.553,-121.275,339.6,1.5,1.2,2017-11-11,2054,Aqua,MODIS,92,6.1,294.1,73.2,0
37.631,-121.286,303.3,1.5,1.2,2017-12-04,1921,Terra,MODIS,55,6.1,286.3,11.2,0
37.639,-121.29,304.7,1.5,1.2,2017-12-04,1921,Terra,MODIS,60,6.1,286.9,12.7,0
37.581,-121.314,316.1,1.2,1.1,2018-02-15,1915,Terra,MODIS,76,6.1,290.3,17.3,0
37.582,-121.321,310.7,1.2,1.1,2018-02-15,1915,Terra,MODIS,64,6.1,290.6,11.7,0
37.587,-121.286,301.1,1.6,1.2,2018-02-21,1839,Terra,MODIS,40,6.1,288.6,6.7,0
37.792,-121.25,315.7,1.1,1,2018-04-13,1910,Terra,MODIS,74,6.1,298.5,8.7,0
37.799,-121.283,317.6,1.1,1,2018-05-31,1910,Terra,MODIS,60,6.1,301.6,6.6,0
36.32,-119.13,318.2,1.7,1.3,2017-09-16,1827,Terra,MODIS,53,6.1,301.8,13.6,0
36.334,-119.117,355.9,1.1,1,2017-09-19,1858,Terra,MODIS,98,6.1,301.2,73,0
36.332,-119.106,336.3,1.1,1,2017-09-19,1858,Terra,MODIS,87,6.1,300.5,32,0
36.438,-119.196,314.9,2.7,1.6,2017-09-22,1928,Terra,MODIS,67,6.1,293.6,38.1,0
36.336,-119.115,326.8,1,1,2017-09-22,2105,Aqua,MODIS,79,6.1,299.9,18.1,0
36.386,-119.196,313.7,1,1,2017-10-21,1857,Terra,MODIS,63,6.1,293.2,9.8,0
36.377,-119.199,315.7,1,1,2017-10-21,1857,Terra,MODIS,68,6.1,292.7,12,0
36.479,-119.165,300.2,4.3,1.9,2017-11-17,2017,Aqua,MODIS,22,6.1,286.7,32.9,0
36.327,-119.193,300.1,2.5,1.5,2017-12-21,2143,Aqua,MODIS,27,6.1,286.2,16.8,0
36.73,-119.528,364.6,1.3,1.1,2017-09-08,2053,Aqua,MODIS,100,6.1,306,122.2,0
36.721,-118.964,316,1.2,1.1,2017-09-26,1904,Terra,MODIS,64,6.1,289.6,18.3,0
36.73,-118.971,335.5,1,1,2017-09-28,1851,Terra,MODIS,86,6.1,293.2,34,0
36.703,-119.485,337.8,3.2,1.7,2017-09-29,1934,Terra,MODIS,77,6.1,300.2,163.6,0
36.704,-119.489,332,3.2,1.7,2017-09-29,1934,Terra,MODIS,85,6.1,300,122.9,0
36.702,-119.483,325.5,1,1,2017-09-29,2112,Aqua,MODIS,74,6.1,303.3,14.3,0
36.706,-119.356,321.1,4,1.9,2017-10-22,1940,Terra,MODIS,79,6.1,295.8,114.8,0
36.712,-119.444,322.1,1.1,1,2017-10-23,1845,Terra,MODIS,76,6.1,300.1,14.5,0
36.773,-119.532,307.8,1.1,1,2017-12-04,2100,Aqua,MODIS,60,6.1,287.9,8.3,0
36.735,-119.036,300.5,2.1,1.4,2018-01-15,1820,Terra,MODIS,35,6.1,285.9,13.3,0
36.735,-119.044,303.4,2.1,1.4,2018-01-15,1820,Terra,MODIS,56,6.1,286.6,17.7,0
36.74,-119.531,307.4,1,1,2018-02-13,2106,Aqua,MODIS,60,6.1,292.4,4.6,0
36.735,-119.032,315.6,1.4,1.2,2018-02-14,1833,Terra,MODIS,76,6.1,285.5,24,0
36.729,-119.041,309.1,1.4,1.2,2018-02-14,1833,Terra,MODIS,60,6.1,286.4,14.8,0
36.733,-119.038,300.8,1.7,1.3,2018-02-15,1915,Terra,MODIS,27,6.1,284.4,12.4,0
36.722,-119.041,308.4,1.7,1.3,2018-02-15,1915,Terra,MODIS,67,6.1,283.9,22.3,0
36.725,-119.036,310.5,1.2,1.1,2018-02-15,2054,Aqua,MODIS,69,6.1,286.4,14.5,0
36.751,-119.534,338.4,1,1,2018-02-19,1851,Terra,MODIS,86,6.1,285.8,40.6,0
36.75,-119.523,330.6,1,1,2018-02-19,1851,Terra,MODIS,87,6.1,286.9,29.1,0
36.747,-119.477,307.6,1.8,1.3,2018-03-27,1827,Terra,MODIS,57,6.1,293,11.3,0
36.709,-118.095,393.1,1.2,1.1,2018-04-19,1833,Terra,MODIS,100,6.1,311.5,272,0
36.707,-118.081,345.5,1.2,1.1,2018-04-19,1833,Terra,MODIS,94,6.1,305,56,0
35.912,-121.229,338.5,1.2,1.1,2018-06-04,1846,Terra,MODIS,78,6.1,316.8,26.3,0
35.91,-121.216,335.1,1.2,1.1,2018-06-04,1846,Terra,MODIS,72,6.1,318.8,18.9,0
35.917,-121.234,323.6,4.8,2,2018-06-04,2023,Aqua,MODIS,44,6.1,309.5,77.4,0
35.964,-121.253,344.4,1.4,1.2,2018-06-13,1840,Terra,MODIS,86,6.1,316.2,54.6,0
35.97,-121.258,342.9,1.4,1.2,2018-06-13,1840,Terra,MODIS,84,6.1,316.1,50.1,0
35.959,-121.26,337.7,1.4,1.2,2018-06-13,1840,Terra,MODIS,76,6.1,316.5,34.6,0
36.458,-119.575,326.5,2,1.4,2017-10-01,1922,Terra,MODIS,79,6.1,298.2,54,0
36.569,-119.559,307.4,3.9,1.8,2017-10-22,1940,Terra,MODIS,59,6.1,295.3,30.8,0
37.414,-120.726,309.1,1.4,1.2,2017-11-01,1839,Terra,MODIS,62,6.1,295.3,9.6,0
37.467,-120.704,320.8,1.3,1.1,2017-11-11,1915,Terra,MODIS,80,6.1,283.6,28,0
37.464,-120.689,325.5,1.3,1.2,2017-11-11,1915,Terra,MODIS,84,6.1,285.1,36,0
37.46,-120.69,309.4,1.4,1.2,2017-11-11,2054,Aqua,MODIS,69,6.1,280.4,15.9,0
37.458,-120.706,312.5,1.4,1.2,2017-11-11,2054,Aqua,MODIS,73,6.1,279.7,19.4,0
37.437,-120.591,312.5,1,1,2017-11-13,1903,Terra,MODIS,72,6.1,294.2,9,0
37.435,-120.579,312.4,1,1,2017-11-13,1903,Terra,MODIS,72,6.1,293.5,9,0
37.469,-120.705,300.1,1.6,1.3,2017-11-18,1922,Terra,MODIS,28,6.1,287.4,7.6,0
37.465,-120.687,301,1.6,1.3,2017-11-18,1922,Terra,MODIS,43,6.1,288.1,8.8,0
37.461,-120.703,302.7,1.2,1.1,2017-11-18,2100,Aqua,MODIS,53,6.1,290,5.3,0
37.481,-120.704,312.8,1,1,2018-02-10,1857,Terra,MODIS,73,6.1,288,10.8,0
37.48,-120.693,326.4,1,1,2018-02-10,1857,Terra,MODIS,84,6.1,288.4,24,0
37.473,-120.706,336.5,1,1,2018-02-10,1857,Terra,MODIS,90,6.1,288,36.4,0
37.471,-120.695,348.3,1,1,2018-02-10,1857,Terra,MODIS,95,6.1,288,57.5,0
37.421,-120.603,301.8,1,1,2018-02-10,1857,Terra,MODIS,49,6.1,288.4,4,0
37.467,-120.69,316,2.6,1.6,2018-02-10,2036,Aqua,MODIS,76,6.1,290.6,49.6,0
37.46,-120.719,310.7,2.6,1.6,2018-02-10,2036,Aqua,MODIS,70,6.1,292.7,31.7,0
37.459,-120.723,301.5,2,1.4,2018-02-13,1928,Terra,MODIS,42,6.1,289.5,10.8,0
37.454,-120.72,309.3,1,1,2018-02-13,2107,Aqua,MODIS,68,6.1,294.4,6.4,0
37.452,-120.732,310.7,1,1,2018-02-13,2107,Aqua,MODIS,70,6.1,294.5,7.3,0
37.472,-120.603,306.3,1.2,1.1,2018-03-26,2101,Aqua,MODIS,63,6.1,293.1,6.3,0
37.414,-122.293,319.1,1.2,1.1,2017-09-12,1851,Terra,MODIS,59,6.1,296,17.1,0
37.193,-122.066,319.4,1.2,1.1,2017-10-17,0956,Aqua,MODIS,98,6.1,289.6,21.9,0
37.184,-122.069,383.8,1.2,1.1,2017-10-17,0956,Aqua,MODIS,100,6.1,295,211.5,0
37.182,-122.056,323,1.2,1.1,2017-10-17,0956,Aqua,MODIS,100,6.1,289.2,26.2,0
37.952,-122.395,307.7,1,1,2018-02-08,1909,Terra,MODIS,42,6.1,291.8,5.5,0
35.198,-118.861,317.1,1.1,1,2017-11-18,2059,Aqua,MODIS,74,6.1,294.7,12.9,0
35.08,-118.91,314.3,2.4,1.5,2017-12-04,1922,Terra,MODIS,75,6.1,286.8,45,0
35.085,-118.915,324.2,2.4,1.5,2017-12-04,1922,Terra,MODIS,83,6.1,287.1,77.6,0
36.921,-120.044,313.4,2.5,1.5,2017-11-06,2035,Aqua,MODIS,52,6.1,292.6,34.2,0
36.915,-120.071,335.2,2.5,1.5,2017-11-06,2035,Aqua,MODIS,89,6.1,292.2,126.5,0
36.915,-120.049,324.8,2.5,1.5,2017-11-06,2035,Aqua,MODIS,83,6.1,292.5,77.8,0
36.909,-120.076,326.4,2.5,1.5,2017-11-06,2035,Aqua,MODIS,84,6.1,292.1,86.8,0
36.926,-120.084,309.9,2.3,1.5,2017-11-09,1928,Terra,MODIS,18,6.1,293.2,18,0
36.914,-120.088,319.1,2.3,1.5,2017-11-09,1928,Terra,MODIS,79,6.1,293,46.2,0
36.908,-120.064,308.8,2.3,1.5,2017-11-09,1928,Terra,MODIS,60,6.1,292.3,18.7,0
36.916,-120.092,319.5,2.3,1.5,2017-11-09,1928,Terra,MODIS,71,6.1,292.9,45.3,0
36.911,-120.068,317.5,2.3,1.5,2017-11-09,1928,Terra,MODIS,63,6.1,292.5,39.4,0
36.915,-120.081,328.2,1,1,2017-11-09,2106,Aqua,MODIS,85,6.1,291.4,24,0
36.914,-120.092,308.8,1,1,2017-11-09,2106,Aqua,MODIS,66,6.1,291.4,5.3,0
37.074,-120.089,326.3,1.5,1.2,2017-11-27,1915,Terra,MODIS,84,6.1,286.9,42.9,0
37.082,-120.093,318.6,1.5,1.2,2017-11-27,1915,Terra,MODIS,79,6.1,287,28.9,0
36.895,-120.017,310.8,1.5,1.2,2017-11-27,1916,Terra,MODIS,71,6.1,286.8,19.6,0
36.892,-120.001,304.4,1.5,1.2,2017-11-27,1916,Terra,MODIS,59,6.1,286.3,12,0
36.892,-120.018,319.7,1.3,1.1,2017-11-27,2054,Aqua,MODIS,60,6.1,285.3,27.2,0
36.886,-120.012,300.6,1.8,1.3,2017-11-28,2136,Aqua,MODIS,33,6.1,280.4,12.3,0
36.885,-120.02,304,1.8,1.3,2017-12-04,1922,Terra,MODIS,58,6.1,285.2,17.2,0
36.887,-120.019,318.4,1.1,1.1,2017-12-04,2100,Aqua,MODIS,78,6.1,289.4,20.2,0
37.087,-120.086,314,2.3,1.5,2017-12-21,2143,Aqua,MODIS,74,6.1,285.4,41.7,0
37.1,-120.088,313,2.3,1.5,2017-12-21,2143,Aqua,MODIS,73,6.1,284.9,38.9,0
37.072,-120.039,300.6,1.1,1,2018-01-26,2118,Aqua,MODIS,39,6.1,289.9,3.4,0
37.07,-120.051,310.3,1.1,1,2018-01-26,2118,Aqua,MODIS,70,6.1,290.6,10.2,0
37.559,-120.795,326.9,1.8,1.3,2017-09-07,1833,Terra,MODIS,79,6.1,297.6,37.2,0
37.563,-120.8,320,1.8,1.3,2017-09-07,1833,Terra,MODIS,70,6.1,297.3,22.3,0
37.561,-120.78,317.9,1.8,1.3,2017-09-07,1833,Terra,MODIS,66,6.1,297.5,18.3,0
37.677,-120.765,317.2,1.4,1.2,2017-09-08,2054,Aqua,MODIS,46,6.1,302.4,10.5,0
37.575,-120.794,330,1,1,2017-10-21,1857,Terra,MODIS,86,6.1,292.9,26.9,0
37.612,-120.752,321.2,1.1,1,2017-10-30,1851,Terra,MODIS,79,6.1,295.9,16.1,0
37.611,-120.74,320.2,1.1,1,2017-10-30,1851,Terra,MODIS,78,6.1,298.8,15.1,0
37.675,-120.763,306.5,1,1,2017-10-31,2112,Aqua,MODIS,53,6.1,295.1,4.3,0
37.677,-120.769,308.4,1.4,1.2,2017-11-01,1839,Terra,MODIS,61,6.1,292.8,9.4,0
37.57,-120.844,311.9,1,1,2017-11-06,1857,Terra,MODIS,72,6.1,292.2,9.2,0
37.619,-120.743,302.5,1,1,2017-11-13,1903,Terra,MODIS,44,6.1,290.9,3.3,0
37.675,-120.742,304.3,1.6,1.2,2017-11-18,1921,Terra,MODIS,59,6.1,288,12.8,0
37.672,-120.732,328.8,1.2,1.1,2017-11-18,2100,Aqua,MODIS,86,6.1,291.6,33.8,0
37.67,-120.745,302.3,1.2,1.1,2017-11-18,2100,Aqua,MODIS,28,6.1,290.5,4.9,0
37.679,-120.748,301.2,1.2,1.1,2017-11-18,2100,Aqua,MODIS,44,6.1,289.9,4.7,0
37.572,-120.799,304,1.1,1,2017-12-17,1851,Terra,MODIS,58,6.1,285.4,7.3,0
37.482,-120.759,312.8,1.1,1.1,2017-12-22,1909,Terra,MODIS,73,6.1,281.6,16.5,0
37.452,-120.767,320.7,1,1,2018-01-19,2112,Aqua,MODIS,80,6.1,288,18.9,0
37.591,-120.775,302.9,2.1,1.4,2018-02-23,2143,Aqua,MODIS,54,6.1,287.5,14.6,0
37.579,-120.833,302.8,1.6,1.2,2018-03-26,1922,Terra,MODIS,29,6.1,290.9,6.1,0
37.579,-120.84,307.6,1.6,1.2,2018-03-26,1922,Terra,MODIS,66,6.1,291.9,12.5,0
37.576,-120.849,307.5,1.2,1.1,2018-03-26,2101,Aqua,MODIS,65,6.1,295.6,6.4,0
37.534,-120.745,309,1,1,2018-04-02,2107,Aqua,MODIS,53,6.1,296.7,4.5,0
37.648,-120.732,314.1,1,1,2018-04-02,2107,Aqua,MODIS,67,6.1,298.6,6.7,0
37.641,-120.791,314.8,1.1,1,2018-04-08,1851,Terra,MODIS,74,6.1,293.4,11.6,0
37.604,-120.802,313.7,1.1,1.1,2018-04-13,1910,Terra,MODIS,72,6.1,293.9,11.1,0
37.653,-120.772,308.9,1.8,1.3,2018-04-19,1833,Terra,MODIS,44,6.1,292.9,12.7,0
37.645,-120.779,311.8,1.8,1.3,2018-04-19,1833,Terra,MODIS,69,6.1,293.5,17.8,0
37.558,-120.845,315.9,1,1,2018-05-01,1858,Terra,MODIS,57,6.1,298.7,6.9,0
37.556,-120.834,316.5,1,1,2018-05-01,1858,Terra,MODIS,55,6.1,298.5,7.5,0
37.667,-120.74,328.8,1.4,1.2,2018-05-22,1916,Terra,MODIS,81,6.1,297.9,31.6,0
37.656,-120.753,333.6,1,1,2018-06-18,1858,Terra,MODIS,82,6.1,304.7,22.9,0
36.699,-118.096,352.8,1.2,1.1,2018-04-19,1833,Terra,MODIS,97,6.1,302.4,79,0
36.697,-118.083,327.4,1.2,1.1,2018-04-19,1833,Terra,MODIS,64,6.1,303.1,21,0
36.689,-118.098,323.2,1.2,1.1,2018-04-19,1833,Terra,MODIS,56,6.1,296.7,19,0
36.688,-118.085,332.7,1.2,1.1,2018-04-19,1833,Terra,MODIS,74,6.1,298.7,33.4,0
37.92,-120.313,317.5,1,1,2017-10-05,1857,Terra,MODIS,72,6.1,302.4,8.8,0
37.976,-120.473,305.6,1.1,1.1,2018-01-05,2100,Aqua,MODIS,54,6.1,287.9,7.9,0
37.863,-120.171,319.1,1,1,2018-02-13,2107,Aqua,MODIS,79,6.1,288.4,18.5,0
37.866,-120.169,325.6,1,1,2018-02-17,1903,Terra,MODIS,84,6.1,291.5,25.1,0
37.864,-120.157,303.4,1.1,1,2018-02-17,1903,Terra,MODIS,56,6.1,289.3,5.3,0
37.834,-120.262,302,1,1,2018-02-17,1903,Terra,MODIS,50,6.1,287.8,5.2,0
37.865,-120.178,302.8,1.9,1.4,2018-02-17,2042,Aqua,MODIS,32,6.1,290.3,13.1,0
37.865,-120.164,302.2,1.4,1.2,2018-02-21,1838,Terra,MODIS,51,6.1,283.1,10.7,0
37.928,-120.242,307.4,1,1,2018-03-08,2113,Aqua,MODIS,56,6.1,295.7,5.9,0
37.377,-121.707,319.5,1,1,2018-06-18,1858,Terra,MODIS,45,6.1,299.4,10,0
37.367,-121.698,320.6,1,1,2018-06-18,1858,Terra,MODIS,42,6.1,300.7,11.2,0
36.636,-121.78,357.6,1,1,2017-10-05,1858,Terra,MODIS,98,6.1,311.4,73.5,0
36.635,-121.769,413.8,1,1,2017-10-05,1858,Terra,MODIS,100,6.1,330.9,344.5,0
36.633,-121.758,420.3,1,1,2017-10-05,1858,Terra,MODIS,100,6.1,331.6,395.9,0
36.632,-121.746,331.7,1,1,2017-10-05,1858,Terra,MODIS,65,6.1,308,21.2,0
36.627,-121.782,428.1,1,1,2017-10-05,1858,Terra,MODIS,100,6.1,316.3,470.9,0
36.626,-121.771,500,1,1,2017-10-05,1858,Terra,MODIS,100,6.1,365.3,1634.4,0
36.624,-121.76,405.9,1,1,2017-10-05,1858,Terra,MODIS,100,6.1,327.5,286.5,0
36.623,-121.748,322,1,1,2017-10-05,1858,Terra,MODIS,66,6.1,305.3,10.4,0
36.621,-121.737,323.7,1,1,2017-10-05,1858,Terra,MODIS,74,6.1,301.9,13.1,0
36.615,-121.771,347,3.2,1.7,2017-10-05,2035,Aqua,MODIS,94,6.1,306,275.3,0
36.637,-121.743,313.3,3.2,1.7,2017-10-05,2035,Aqua,MODIS,62,6.1,300.6,32.2,0
36.635,-121.746,322.5,3.2,1.7,2017-10-05,2035,Aqua,MODIS,77,6.1,301.6,75.9,0
35.899,-120.328,312.3,2.3,1.5,2018-02-13,1928,Terra,MODIS,72,6.1,290.5,35.3,0
35.904,-120.331,310.1,1.1,1,2018-02-13,2106,Aqua,MODIS,63,6.1,296.1,6.4,0
36.153,-120.317,309.1,1.1,1,2018-03-05,1903,Terra,MODIS,68,6.1,296.6,4.9,0
36.086,-120.073,347.5,1.1,1,2017-09-29,1009,Aqua,MODIS,100,6.1,291.2,67.5,0
36.084,-120.06,320.1,1.1,1,2017-09-29,1009,Aqua,MODIS,100,6.1,291.2,22,0
36.021,-120.047,326.1,1.4,1.2,2017-10-20,2130,Aqua,MODIS,82,6.1,301.5,30.1,0
36.02,-120.063,317.5,1.4,1.2,2017-10-20,2130,Aqua,MODIS,74,6.1,299.5,15.1,0
36.111,-120.087,324.2,1,1,2017-10-21,1857,Terra,MODIS,80,6.1,294.5,18.8,0
36.177,-120.114,305.9,1,1,2017-11-06,1857,Terra,MODIS,57,6.1,293.8,4.3,0
36.096,-120.14,307.7,1.1,1,2017-11-08,1845,Terra,MODIS,55,6.1,280.2,8.4,0
36.131,-120.188,303.1,3.6,1.8,2018-01-26,1940,Terra,MODIS,55,6.1,278.9,37.8,0
36.121,-120.149,310.4,3.6,1.8,2018-01-26,1940,Terra,MODIS,70,6.1,280.1,68.9,0
36.118,-120.171,355,1,1,2018-01-26,2118,Aqua,MODIS,98,6.1,288.3,78,0
36.14,-120.129,310.2,1,1,2018-01-28,2106,Aqua,MODIS,68,6.1,295.6,7,0
36.138,-120.14,311.8,1,1,2018-01-28,2106,Aqua,MODIS,70,6.1,296.7,8.6,0
36.183,-120.108,334.8,1.1,1,2018-02-01,1903,Terra,MODIS,84,6.1,291.3,37.6,0
36.172,-120.099,321.2,1.1,1,2018-02-01,1903,Terra,MODIS,76,6.1,288.4,18.9,0
36.148,-120.13,307.7,1.1,1,2018-02-01,1903,Terra,MODIS,66,6.1,289.9,6.6,0
35.996,-120.104,335.4,1.1,1,2018-03-05,1904,Terra,MODIS,84,6.1,294.4,36.5,0
35.989,-120.118,310.3,1.1,1,2018-03-05,1904,Terra,MODIS,66,6.1,292.9,6.6,0
35.983,-120.083,311,1.1,1,2018-03-05,1904,Terra,MODIS,71,6.1,293.1,7.2,0
37.673,-120.554,342.7,1.4,1.2,2017-09-08,2054,Aqua,MODIS,91,6.1,307.8,53,0
37.684,-120.722,306.7,1.7,1.3,2017-10-01,0543,Terra,MODIS,69,6.1,289.1,19,0
37.681,-120.727,302.2,1.7,1.3,2017-10-01,0543,Terra,MODIS,47,6.1,289,12.2,0
37.671,-120.724,311,1.6,1.2,2017-11-18,1921,Terra,MODIS,71,6.1,287.8,21.6,0
37.65,-120.592,320.9,1.6,1.3,2017-12-20,1921,Terra,MODIS,80,6.1,284.1,40.1,0
37.648,-120.582,310.3,1.2,1.1,2017-12-20,2100,Aqua,MODIS,70,6.1,285.4,13.7,0
37.645,-120.595,318.6,1.2,1.1,2017-12-20,2100,Aqua,MODIS,79,6.1,285.5,22.2,0
37.674,-120.602,300.1,1.2,1.1,2017-12-20,2100,Aqua,MODIS,28,6.1,284.4,6.1,0
37.694,-120.541,307,1.2,1.1,2017-12-20,2100,Aqua,MODIS,65,6.1,284.5,11.2,0
37.631,-120.682,308.9,1,1,2018-01-19,2112,Aqua,MODIS,68,6.1,287.1,9.7,0
37.632,-120.716,307.5,1,1,2018-02-20,2113,Aqua,MODIS,66,6.1,291.7,7,0
37.618,-120.675,302.4,1.2,1.1,2018-04-17,1845,Terra,MODIS,52,6.1,290.1,4.4,0
37.593,-120.539,309.4,1.4,1.2,2018-04-26,1839,Terra,MODIS,22,6.1,297.3,7.4,0
37.665,-120.706,315.5,1.2,1.1,2018-04-27,2101,Aqua,MODIS,69,6.1,297.6,11.7,0
36.445,-121.453,309.8,1,1,2018-02-10,1857,Terra,MODIS,63,6.1,293,7.4,0
36.443,-121.442,307.9,1,1,2018-02-10,1857,Terra,MODIS,57,6.1,292.9,6,0
36.504,-121.324,304.2,3,1.7,2017-11-07,1940,Terra,MODIS,52,6.1,293.5,17.7,0
36.503,-121.323,322.5,1,1,2017-11-07,2118,Aqua,MODIS,73,6.1,299.1,14.5,0
36.502,-121.334,340.6,1,1,2017-11-07,2118,Aqua,MODIS,91,6.1,302.5,38.5,0
36.512,-121.325,314.6,1,1,2017-11-07,2118,Aqua,MODIS,53,6.1,297,7.4,0
36.511,-121.335,324.3,1,1,2017-11-07,2118,Aqua,MODIS,81,6.1,299.1,16.3,0
36.671,-121.587,300.7,2.8,1.6,2018-01-20,2155,Aqua,MODIS,32,6.1,287.2,15.9,0
36.824,-121.387,301.3,1.5,1.2,2018-01-21,1922,Terra,MODIS,46,6.1,285.9,8.8,0
36.746,-121.265,301.5,1.3,1.1,2018-01-27,1845,Terra,MODIS,48,6.1,286.1,6.2,0
36.809,-121.345,306.8,1.3,1.1,2018-02-12,1845,Terra,MODIS,64,6.1,289.4,8.7,0
36.793,-121.536,324,1,1,2018-02-17,1903,Terra,MODIS,80,6.1,293.1,20.2,0
36.783,-121.533,319.5,1,1,2018-02-17,1903,Terra,MODIS,76,6.1,292.2,15.8,0
36.579,-121.466,308.5,1,1,2018-02-17,1903,Terra,MODIS,51,6.1,296.3,5.9,0
36.79,-121.54,312.5,1.1,1,2018-02-18,2125,Aqua,MODIS,69,6.1,288.7,12.3,0
35.094,-118.913,321.9,1,1,2017-11-15,1852,Terra,MODIS,79,6.1,295.4,17.1,0
35.092,-118.902,324.5,1,1,2017-11-15,1852,Terra,MODIS,81,6.1,294.6,19.8,0
36.994,-119.24,304.3,2,1.4,2017-11-28,2136,Aqua,MODIS,59,6.1,285.3,20.1,0
37.005,-119.253,307.9,1.1,1.1,2017-11-29,1903,Terra,MODIS,52,6.1,285.9,10.7,0
37.033,-119.238,322.8,1.8,1.3,2017-11-29,2041,Aqua,MODIS,82,6.1,286,49.6,0
37.03,-119.257,325.9,1.8,1.3,2017-11-29,2041,Aqua,MODIS,84,6.1,285.5,57.1,0
37.044,-119.38,304.2,1,1,2017-12-01,1851,Terra,MODIS,58,6.1,285.6,6.9,0
37.043,-119.369,300.7,1,1,2017-12-01,1851,Terra,MODIS,41,6.1,285.7,5,0
37.035,-119.278,322.7,1,1,2018-01-18,1851,Terra,MODIS,82,6.1,280.2,20.5,0
37.033,-119.267,334.8,1,1,2018-01-18,1851,Terra,MODIS,89,6.1,283.4,35.8,0
37.032,-119.256,342.5,1,1,2018-01-18,1851,Terra,MODIS,93,6.1,285.3,47.5,0
37.028,-119.28,304.9,1.3,1.1,2018-01-23,1909,Terra,MODIS,60,6.1,284.1,12.5,0
37.02,-119.267,304.4,1.4,1.2,2018-01-23,2048,Aqua,MODIS,45,6.1,285.3,11.4,0
37.017,-119.282,345.1,1.4,1.2,2018-01-23,2048,Aqua,MODIS,94,6.1,287.6,92.1,0
37.027,-119.285,311.7,1.4,1.2,2018-01-23,2048,Aqua,MODIS,72,6.1,285.1,20.3,0
37.03,-119.269,309.7,1.6,1.3,2018-01-30,1915,Terra,MODIS,69,6.1,290.6,18.8,0
37.031,-119.276,307.9,1.6,1.3,2018-01-30,1915,Terra,MODIS,66,6.1,290.1,15.4,0
37.021,-119.268,312.5,1.2,1.1,2018-01-30,2054,Aqua,MODIS,61,6.1,290.8,13,0
37.019,-119.28,308.6,1.2,1.1,2018-01-30,2054,Aqua,MODIS,31,6.1,291,8.9,0
37.031,-119.27,312.2,1.2,1.1,2018-01-30,2054,Aqua,MODIS,71,6.1,289.3,13,0
37.029,-119.283,314.6,1.2,1.1,2018-01-30,2054,Aqua,MODIS,74,6.1,290.8,15.4,0
37.023,-119.273,300.5,2.2,1.4,2018-01-31,1820,Terra,MODIS,38,6.1,285.6,14.1,0
37.02,-119.266,301.7,2,1.4,2018-01-31,2137,Aqua,MODIS,43,6.1,286.9,12.8,0
37.04,-119.294,314,1.6,1.3,2018-02-09,2131,Aqua,MODIS,67,6.1,289.5,22.5,0
37.038,-119.311,327.5,1.6,1.3,2018-02-09,2131,Aqua,MODIS,83,6.1,291.3,49.1,0
37.04,-119.3,326.5,1.6,1.3,2018-02-09,2131,Aqua,MODIS,82,6.1,289.6,48.5,0
37.038,-119.318,311.4,1.6,1.3,2018-02-09,2131,Aqua,MODIS,63,6.1,291.7,19.2,0
37.024,-119.279,302.9,2.5,1.5,2018-02-13,1928,Terra,MODIS,54,6.1,280.7,30.3,0
37.017,-119.28,325.2,1,1,2018-02-13,2106,Aqua,MODIS,84,6.1,285.4,24.3,0
37.036,-119.301,303.5,1.4,1.2,2018-02-14,1833,Terra,MODIS,42,6.1,284.2,10.3,0
37.032,-119.295,302.1,1.2,1.1,2018-02-15,2054,Aqua,MODIS,51,6.1,284.4,7.2,0
36.998,-119.256,321.3,1.3,1.1,2018-03-06,2125,Aqua,MODIS,78,6.1,291.7,26.7,0
36.997,-119.271,340.1,1.3,1.1,2018-03-06,2125,Aqua,MODIS,91,6.1,293.5,64.2,0
37.009,-119.259,311.7,1.3,1.1,2018-03-06,2125,Aqua,MODIS,54,6.1,289.2,14.4,0
36.168,-118.656,314.1,1.2,1.1,2017-09-02,0613,Terra,MODIS,65,6.1,294.6,12.7,0
36.161,-118.748,334.3,1.7,1.3,2017-09-02,2130,Aqua,MODIS,69,6.1,299.8,53.1,0
36.128,-118.692,307.9,3.3,1.7,2017-09-03,0518,Terra,MODIS,16,6.1,293.8,26.5,0
36.112,-118.683,373.6,1.1,1,2017-09-03,1858,Terra,MODIS,100,6.1,301.1,134,0
36.105,-118.751,372.4,1.6,1.2,2017-09-03,0932,Aqua,MODIS,100,6.1,291.4,234.6,0
